Date,Gold,当日涨跌幅,过去5个交易日的方差（不包含当天）,未来5个交易日的方差（包含当天）,过去15个交易日的方差（不包含当天）,未来15个交易日的方差（包含当天）,过去60个交易日的方差（不包含当天）,未来60个交易日的方差（包含当天）,过去120个交易日的方差（不包含当天）,未来120个交易日的方差（包含当天）,closed
2017-12-20,1264.55,-0.0139487873455904,0.00209424558836889,0.0016852488277286,0.00760618979776535,0.00324011352026636,0.00306246147234668,0.00292224054456542,0.00204825640888439,0.00249169751283266,False
2017-12-21,1264.55,0.0438740735753175,0.000697598191987608,0.0062781442151983,0.00631973235073373,0.00336974219242201,0.00306760526824643,0.00290235766315231,0.00205850470675001,0.00248429673720449,False
2017-12-22,,,,,,,,,,,True
2017-12-23,,,,,,,,,,,True
2017-12-24,,,,,,,,,,,True
2017-12-25,,,,,,,,,,,True
2017-12-26,,,,,,,,,,,True
2017-12-27,1279.4,-0.00123207786205348,0.000782888581603892,0.00614540223494098,0.00579445677278713,0.00340463533778231,0.00305944832657633,0.00290466593561887,0.00205348592936483,0.00248479639297408,False
2017-12-28,1291.0,-0.0591239711481365,0.000847487878885958,0.00455829578475858,0.00574775971164454,0.00283649740939141,0.00305997896530611,0.00285230096715406,0.00207241641701652,0.00244336327976949,False
2017-12-29,,,,,,,,,,,True
2017-12-30,,,,,,,,,,,True
2017-12-31,,,,,,,,,,,True
2018-01-01,,,,,,,,,,,True
2018-01-02,1312.05,0.0373041529154185,0.00136158408601282,0.00487166323562579,0.00352915582283349,0.00325039277742462,0.0030925081181707,0.00283906946296077,0.00207735236417639,0.00246856034404422,False
2018-01-03,1314.9,-0.00147370920521602,0.00174970402675905,0.00566521848995549,0.00346916887575352,0.00327181464267902,0.003111847751508,0.00283813423518257,0.00207763784959016,0.00246830959843318,False
2018-01-04,1314.5,0.15344624265233,0.0016852488277286,0.00168629362424925,0.00347303577627629,0.00206031994161816,0.00311213312059172,0.00251206547067289,0.00223876243736496,0.00230781463642206,False
2018-01-05,1317.15,0.0107042525882473,0.0062781442151983,0.00296411001554185,0.00279785654256173,0.00219813689611866,0.00317818684609441,0.00251914614091588,0.00223626488507325,0.00230873829174483,False
2018-01-06,,,,,,,,,,,True
2018-01-07,,,,,,,,,,,True
2018-01-08,1319.95,-0.0130243562022855,0.00614540223494098,0.0027046110481019,0.00271307739555926,0.00220306057619738,0.00307102471982844,0.00251490950900194,0.00224010429654256,0.00230461694885678,False
2018-01-09,1311.0,0.076996552551243,0.00455829578475858,0.00235435103345597,0.00275117592681911,0.00200124396867976,0.00307621052292508,0.00242964535852434,0.00227730933595251,0.0024737685916137,False
2018-01-10,1319.75,-0.0289375712213342,0.00487166323562579,0.00248050425588489,0.00293150915709672,0.00189838674278345,0.00312392152571825,0.00244485573238316,0.00228956342041658,0.00281164062870034,False
2018-01-11,1323.05,-0.00507734887540865,0.00566521848995549,0.00279054080135421,0.00254397698796692,0.00188872850273147,0.00314285257151781,0.00244314425075401,0.00228929409358305,0.00280871797461324,False
2018-01-12,1326.8,0.0874856799429988,0.00168629362424925,0.00278156584124372,0.00256309825026088,0.00152578209532854,0.00314060945153736,0.00234859747298877,0.00232483886489648,0.00287665909063846,False
2018-01-13,,,,,,,,,,,True
2018-01-14,,,,,,,,,,,True
2018-01-15,1339.25,0.0606457928904332,0.00296411001554185,0.00251736108182026,0.00287136399328788,0.00135962713380802,0.00312277821616595,0.00229679271858955,0.00234541648251878,0.00286570567369494,False
2018-01-16,1333.85,0.00407939008322711,0.0027046110481019,0.00352503201924277,0.00291823767936545,0.00136857945900262,0.00315923333609292,0.00229709324835787,0.00234113257105739,0.00286507972113134,False
2018-01-17,1335.65,0.107139681325158,0.00235435103345597,0.000846927414376289,0.00290951991060029,0.000866877271889216,0.00315072081242957,0.00249522814927103,0.00241790819583084,0.00294039120689505,False
2018-01-18,1332.2,-0.0154013061429955,0.00248050425588489,0.000904749039577003,0.00324011352026636,0.000840245966583965,0.00312106557913251,0.00249858446782568,0.00242398198888885,0.00294712950383586,False
2018-01-19,1334.95,-0.00878778279604,0.00279054080135421,0.0010337733117145,0.00336974219242201,0.000829763802166068,0.00313253702970984,0.00249581830625921,0.00241693101930658,0.00296094588872467,False
2018-01-20,,,,,,,,,,,True
2018-01-21,,,,,,,,,,,True
2018-01-22,1332.6,0.035587747519719,0.00278156584124372,0.000489521164544881,0.00340463533778231,0.0010678823512127,0.00313829837245766,0.00249274525588487,0.00241724056528995,0.00301107217300804,False
2018-01-23,1333.4,-0.0458069332555033,0.00251736108182026,0.000843273919993257,0.00283649740939141,0.00126852763563335,0.0031490034355758,0.00245763525491525,0.00244430639544182,0.003039421550432,False
2018-01-24,1353.7,-0.00622937667237199,0.00352503201924277,0.00106392658650978,0.00325039277742462,0.00125769779523611,0.00318201448799142,0.00245603165058246,0.00244490012531405,0.00304136596221798,False
2018-01-25,1354.95,0.0129724226559245,0.000846927414376289,0.00109867059891673,0.00327181464267902,0.00149819904423264,0.00318183220060916,0.00246039051385187,0.00244428039257701,0.00304932663069103,False
2018-01-26,1353.15,-0.0274740707081109,0.000904749039577003,0.000715136332879235,0.00206031994161816,0.00147444230640393,0.00317641008637138,0.00246305936522059,0.00245518006991676,0.0030867956410196,False
2018-01-27,,,,,,,,,,,True
2018-01-28,,,,,,,,,,,True
2018-01-29,1343.85,-0.0142052297363666,0.0010337733117145,0.000558091382483659,0.00219813689611866,0.00150752472567401,0.00319563792726079,0.00245556235929218,0.0024554199007559,0.00308979238821904,False
2018-01-30,1344.9,0.0473298413558505,0.000489521164544881,0.000330361508515525,0.00220306057619738,0.00160232336996983,0.00320110248615343,0.00242992798653979,0.00246311648484049,0.00314834575450987,False
2018-01-31,1345.05,0.0396092688535192,0.000843273919993257,0.000785476795704987,0.00200124396867976,0.00194890976269949,0.00317603024183345,0.00242186606857844,0.00246870041500751,0.00317849696221318,False
2018-02-01,1341.35,-0.0019691459304165,0.00106392658650978,0.000791715746748682,0.00189838674278345,0.00194846497580361,0.00316410555276275,0.00242078585462629,0.00246387185517307,0.00326913953037592,False
2018-02-02,1331.15,0.00663546702618086,0.00109867059891673,0.000835083256141979,0.00188872850273147,0.00194671294202344,0.00316311019474355,0.00245525821605934,0.00245984214498831,0.00326897060311386,False
2018-02-03,,,,,,,,,,,True
2018-02-04,,,,,,,,,,,True
2018-02-05,1333.6,-0.00142299393417951,0.000715136332879235,0.0014790664117989,0.00152578209532854,0.00197174824858084,0.00316306893014896,0.00247337039077527,0.00246057615926057,0.00326760116884378,False
2018-02-06,1331.4,-0.00350419213181607,0.000558091382483659,0.00320731540635702,0.00135962713380802,0.00197941038604343,0.00316092036474893,0.00247254112013719,0.00246103696171291,0.00327795511198331,False
2018-02-07,1324.65,0.0619802606561344,0.000330361508515525,0.00243224630741705,0.00136857945900262,0.00184489380424504,0.00315685360550623,0.00242918259296867,0.00246002832666927,0.00338366905649169,False
2018-02-08,1315.45,-0.00282066862863026,0.000785476795704987,0.00299920126328032,0.000866877271889216,0.00338933510205667,0.00316994776729815,0.00248909516064979,0.00246004284518069,0.00344859346437483,False
2018-02-09,1314.1,-0.0027133586435925,0.000791715746748682,0.00338914445624274,0.000840245966583965,0.00337383716353928,0.00317346975076487,0.00248920613658808,0.00245994962063941,0.00345132505667637,False
2018-02-10,,,,,,,,,,,True
2018-02-11,,,,,,,,,,,True
2018-02-12,1322.3,0.0718425706816336,0.000835083256141979,0.00164996443070298,0.000829763802166068,0.00533075228578272,0.00314447568498459,0.00243642424460275,0.00248302704275518,0.00347460113816361,False
2018-02-13,1325.35,-0.0674613346498709,0.0014790664117989,0.00202904997057065,0.0010678823512127,0.00512407143393371,0.00316947898023523,0.00236666827203278,0.00253410490983265,0.00345510755329573,False
2018-02-14,1336.25,0.00113145886076856,0.00320731540635702,0.00326327355017527,0.00126852763563335,0.00511552651870899,0.00327551051091851,0.00236648548480671,0.00253149186577643,0.00346585039627979,False
2018-02-15,1352.45,-0.0526590332281483,0.00243224630741705,0.00272039057121831,0.00125769779523611,0.00543124403092135,0.00327498672947214,0.00235871706076125,0.0025646811092114,0.00348010894795857,False
2018-02-16,1352.1,0.033291563046362,0.00299920126328032,0.00239950767206192,0.00149819904423264,0.00534083047001334,0.00334206435507996,0.00235873937993518,0.00254064578968936,0.00347692248411022,False
2018-02-17,,,,,,,,,,,True
2018-02-18,,,,,,,,,,,True
2018-02-19,1346.6,-0.0231023848147503,0.00338914445624274,0.00236758750669198,0.00147444230640393,0.00533560061083458,0.00329704560615322,0.00234682378390389,0.00254950402008634,0.00346801050386939,False
2018-02-20,1339.85,0.0614908255834635,0.00164996443070298,0.000992388445690088,0.00150752472567401,0.00520095038497918,0.00331624257687252,0.00236104788494776,0.00254373652585977,0.00358890083954663,False
2018-02-21,1330.5,-0.0738847580332691,0.00202904997057065,0.000584898961545504,0.00160232336996983,0.00507772540617978,0.00335880004661071,0.0022461160496617,0.00259645461403881,0.00352562994611664,False
2018-02-22,1328.35,0.000350244606137064,0.00326327355017527,0.00448530096640307,0.00194890976269949,0.00507770250921498,0.00337781936214905,0.00224502404431004,0.00259686684421911,0.00352856214599514,False
2018-02-23,1327.95,0.00410341676986075,0.00272039057121831,0.00379874757076685,0.00194846497580361,0.00524149639180449,0.00336646831256092,0.00224502032086379,0.0025837415575711,0.00365497943353091,False
2018-02-24,,,,,,,,,,,True
2018-02-25,,,,,,,,,,,True
2018-02-26,1333.5,-0.0189066590761335,0.00239950767206192,0.0144540882013184,0.00194671294202344,0.00522599241468772,0.00336437940906036,0.00231575154762897,0.0025897928183394,0.00366649435774921,False
2018-02-27,1325.75,-0.0116522994573823,0.00236758750669198,0.0144867968862267,0.00197174824858084,0.00522204661360382,0.00336989549962217,0.00232507451985484,0.00259285280914561,0.00366978933443565,False
2018-02-28,1317.85,-0.0565234359630257,0.000992388445690088,0.0140190942782742,0.00197941038604343,0.00544566080528657,0.00337321772155336,0.00257654164044833,0.0026199112916443,0.00369993428405073,False
2018-03-01,1307.75,-0.161978623464971,0.000584898961545504,0.0070864329346255,0.00184489380424504,0.00330166322451228,0.00315982695618683,0.00238859588095459,0.00285207268992292,0.00345270698231261,False
2018-03-02,1322.3,-0.0310878019538323,0.00448530096640307,0.00603592779132215,0.00338933510205667,0.00317428852622841,0.00357853046451708,0.00236380537040291,0.00286071378511746,0.00344006415306496,False
2018-03-03,,,,,,,,,,,True
2018-03-04,,,,,,,,,,,True
2018-03-05,1320.4,0.170125275538408,0.00379874757076685,0.00144202806743083,0.00337383716353928,0.00152349304029484,0.00360044485293328,0.00215495059626809,0.0030128640184584,0.00323364582010062,False
2018-03-06,1331.4,-0.00466711007239184,0.0144540882013184,0.00256449646878472,0.00533075228578272,0.00150786630946645,0.00332896607055759,0.00220598852240286,0.00300056477768768,0.00323116851685218,False
2018-03-07,1329.4,-0.0180271455568637,0.0144867968862267,0.00282594021786022,0.00512407143393371,0.00145132304467247,0.00331327864069018,0.00218980263030634,0.00299904818632483,0.0032405079130481,False
2018-03-08,1321.0,0.0720079306135874,0.0140190942782742,0.00150197950419973,0.00511552651870899,0.001327010123798,0.00332487559379774,0.00213767376163841,0.00302519401529137,0.00351700867937454,False
2018-03-09,1320.6,0.00865958780283912,0.0070864329346255,0.00203752423328323,0.00543124403092135,0.00135815441427734,0.00287174023248165,0.0021397447783452,0.00296038686786489,0.00351784331111518,False
2018-03-10,,,,,,,,,,,True
2018-03-11,,,,,,,,,,,True
2018-03-12,1319.15,-0.0208875874104707,0.00603592779132215,0.00194307965776136,0.00534083047001334,0.00131237665164904,0.00284566737162006,0.00212131960397251,0.00296319584281556,0.00351504432731394,False
2018-03-13,1322.75,-0.0659850480680347,0.00144202806743083,0.000650743510520716,0.00533560061083458,0.000898877212459873,0.00285882003096841,0.00201620094868741,0.00298290852505349,0.0036473646205149,False
2018-03-14,1323.55,0.0381812378385824,0.00256449646878472,0.00160122919409814,0.00520095038497918,0.000959859651911,0.00292976804256661,0.00200875317062783,0.00293971736424921,0.00376946571629096,False
2018-03-15,1318.75,0.000326529042879564,0.00282594021786022,0.00162779068990736,0.00507772540617978,0.000959091272643745,0.00284753441186191,0.00201095724621799,0.00293474975022054,0.00376939680261775,False
2018-03-16,1310.1,0.0436610881983895,0.00150197950419973,0.00158567535426916,0.00507770250921498,0.000938261896349301,0.00284776482924702,0.00199815700000269,0.00293037107709335,0.00377130624288307,False
2018-03-17,,,,,,,,,,,True
2018-03-18,,,,,,,,,,,True
2018-03-19,1312.4,-0.00817937023072601,0.00203752423328323,0.00165083125871996,0.00524149639180449,0.000906082830855589,0.00285916828052131,0.00201903421508557,0.00292364301752066,0.00376857207034422,False
2018-03-20,1311.0,-0.00749490516459479,0.00194307965776136,0.00148366021066434,0.00522599241468772,0.000885166545505901,0.00283193815268511,0.00201176507081079,0.00292514373409442,0.0037657785062662,False
2018-03-21,1321.35,0.0827078201494461,0.000650743510520716,0.0004742831245144,0.00522204661360382,0.00190986609573752,0.00283491482177426,0.00208167072898382,0.00297384282201295,0.00374065165043592,False
2018-03-22,1329.15,-0.00200247618446323,0.00160122919409814,0.0009432110396406,0.00544566080528657,0.00188080769748213,0.00292224054456542,0.00207792205250223,0.00295869414885,0.0037532327173935,False
2018-03-23,1346.6,-0.00698799218494979,0.00162779068990736,0.00102271397275939,0.00330166322451228,0.00182201169329818,0.00290235766315231,0.00207537982948202,0.00296009971954936,0.00375356723458489,False
2018-03-24,,,,,,,,,,,True
2018-03-25,,,,,,,,,,,True
2018-03-26,1352.4,0.0471758476275552,0.00158567535426916,0.000561772732821497,0.00317428852622841,0.00189333803542543,0.00290466593561887,0.00205922024145158,0.0029594770667998,0.0037490785883341,False
2018-03-27,1341.45,0.0059991848136131,0.00165083125871996,0.000600861600841399,0.00152349304029484,0.0019804121589235,0.00285230096715406,0.00211243431393103,0.00295866580881677,0.00383478601054615,False
2018-03-28,1332.45,0.00163812182166891,0.00148366021066434,0.00114847550094198,0.00150786630946645,0.00198840626160564,0.00283906946296077,0.0021134978375968,0.00295882496338837,0.00383732645697198,False
2018-03-29,1323.85,-0.0384370299062144,0.0004742831245144,0.000511386470702084,0.00145132304467247,0.00175283022300153,0.00283813423518257,0.0020719362685907,0.00282272767125907,0.00391617481601148,False
2018-03-30,,,,,,,,,,,True
2018-03-31,,,,,,,,,,,True
2018-04-01,,,,,,,,,,,True
2018-04-02,,,,,,,,,,,True
2018-04-03,1333.45,0.0269046844213553,0.0009432110396406,0.000590852551177248,0.001327010123798,0.00178602465373936,0.00251206547067289,0.00207082549884376,0.00277200823115683,0.00391982683459016,False
2018-04-04,1337.3,-0.0046722036151498,0.00102271397275939,0.000468982177366859,0.00135815441427734,0.00176572537153266,0.00251914614091588,0.00206735520516823,0.0027728366502838,0.0039200129459077,False
2018-04-05,1327.7,0.013340419072936,0.000561772732821497,0.000559401327115876,0.00131237665164904,0.00179729071338957,0.00251490950900194,0.0024448373977861,0.00275347172505173,0.00394869626541188,False
2018-04-06,1331.2,0.0516634629385396,0.000600861600841399,0.00427198440618097,0.000898877212459873,0.00182362291087646,0.00242964535852434,0.00308802080917339,0.00277163055392788,0.00424219361029301,False
2018-04-07,,,,,,,,,,,True
2018-04-08,,,,,,,,,,,True
2018-04-09,1331.95,0.000734226590228629,0.00114847550094198,0.00385302888431696,0.000959859651911,0.00181631988687223,0.00244485573238316,0.0030795586636148,0.00277028616157405,0.00424244748618818,False
2018-04-10,1338.95,0.0383484668863963,0.000511386470702084,0.00405510059676253,0.000959091272643745,0.00198520228861191,0.00244314425075401,0.00333580279393496,0.00271292097693467,0.00445847378226792,False
2018-04-11,1350.75,0.00777992233829897,0.000590852551177248,0.00467302120963415,0.000938261896349301,0.0020316355451059,0.00234859747298877,0.00335843555319184,0.00270637946918778,0.0044594310475328,False
2018-04-12,1341.35,0.000556954233246094,0.000468982177366859,0.0050940569630688,0.000906082830855589,0.00203393172964543,0.00229679271858955,0.00335249188283141,0.00270278131828568,0.00445943162365505,False
2018-04-13,1343.7,0.153797266998053,0.000559401327115876,0.00049010883717962,0.000885166545505901,0.000581883938135493,0.00229709324835787,0.00332042147905121,0.00279156787815766,0.00427608452856961,False
2018-04-14,,,,,,,,,,,True
2018-04-15,,,,,,,,,,,True
2018-04-16,1349.35,0.0315669072756246,0.00427198440618097,0.000384254441076671,0.00190986609573752,0.000798755252816626,0.00249522814927103,0.00335600013637197,0.00279610461143273,0.00427035392735324,False
2018-04-17,1342.1,0.0150800925014421,0.00385302888431696,0.00077268126034932,0.00188080769748213,0.000794699305474143,0.00249858446782568,0.0034021089647047,0.00279638899749446,0.00428165312438919,False
2018-04-18,1351.45,-0.0197020820495744,0.00405510059676253,0.000596611316794363,0.00182201169329818,0.000836696122690175,0.00249581830625921,0.00346778795898888,0.00280290110073486,0.00430720485350113,False
2018-04-19,1348.6,-0.0188214064600798,0.00467302120963415,0.000402837488734896,0.00189333803542543,0.000856982733300118,0.00249274525588487,0.00353650620049145,0.00279814073201906,0.00435548261038104,False
2018-04-20,1336.75,-0.00161552529491286,0.0050940569630688,0.00057772884294382,0.0019804121589235,0.000842738921332684,0.00245763525491525,0.00354594751679248,0.00279715526006707,0.00435550109818271,False
2018-04-21,,,,,,,,,,,True
2018-04-22,,,,,,,,,,,True
2018-04-23,1324.3,0.0237679322782797,0.00049010883717962,0.000520528454937592,0.00198840626160564,0.00102671295413577,0.00245603165058246,0.00357123626940411,0.00279609043841474,0.00438587233920978,False
2018-04-24,1328.85,0.0439669088463849,0.000384254441076671,0.000331421439574731,0.00175283022300153,0.000991454499452916,0.00246039051385187,0.00368617918934622,0.00280560092904748,0.00440835507649428,False
2018-04-25,1321.65,0.00116735628079729,0.00077268126034932,0.000846341260309668,0.00178602465373936,0.0010206979957744,0.00246305936522059,0.00370713050812338,0.00280456628177247,0.00441000650161026,False
2018-04-26,1320.7,-0.000543803997033238,0.000596611316794363,0.000846319581715429,0.00176572537153266,0.00129956603617187,0.00245556235929218,0.00385636933662695,0.00278073160997123,0.00440970132461405,False
2018-04-27,1321.5,-0.0179009492528522,0.000402837488734896,0.000856516664725475,0.00179729071338957,0.00123576545030068,0.00242992798653979,0.00392099422798138,0.00277437363663945,0.00440688802946394,False
2018-04-28,,,,,,,,,,,True
2018-04-29,,,,,,,,,,,True
2018-04-30,1313.2,0.00417117084089486,0.00057772884294382,0.0018323844187335,0.00182362291087646,0.0012345700377098,0.00242186606857844,0.00412365624961988,0.00277319830305739,0.00441025085461394,False
2018-05-01,1307.1,-0.0391431139936854,0.000520528454937592,0.00122050378307212,0.00181631988687223,0.0010354957916901,0.00242078585462629,0.00407124753451012,0.00279209155150799,0.00452170405366627,False
2018-05-02,1304.2,0.0394234153506742,0.000331421439574731,0.00124023480604431,0.00198520228861191,0.00137660817844437,0.00245525821605934,0.00406295086012954,0.00279738582190517,0.00451504823583311,False
2018-05-03,1315.05,-0.000563098431631562,0.000846341260309668,0.00124512313294764,0.0020316355451059,0.00143934434596307,0.00247337039077527,0.00408964857095482,0.00279509252233839,0.00451488543106206,False
2018-05-04,1309.4,-0.019206537721017,0.000846319581715429,0.00073205549496211,0.00203393172964543,0.00268483035049226,0.00247254112013719,0.00429923624016518,0.00278810727597382,0.00453316673807783,False
2018-05-05,,,,,,,,,,,True
2018-05-06,,,,,,,,,,,True
2018-05-07,,,,,,,,,,,True
2018-05-08,1306.6,0.0655629113450378,0.000856516664725475,0.000739708628682423,0.000581883938135493,0.00386038659998615,0.00242918259296867,0.00441327696120751,0.00281532168206471,0.00453485465111111,False
2018-05-09,1313.85,-0.00307760913989943,0.0018323844187335,0.000365065055074462,0.000798755252816626,0.00386962690929538,0.00248909516064979,0.00442007840649343,0.00280244964284624,0.00453481284718014,False
2018-05-10,1318.8,0.0410911069683157,0.00122050378307212,0.000835178834232693,0.000794699305474143,0.00475489281983414,0.00248920613658808,0.00453268355513943,0.0027911009494218,0.00452472861506311,False
2018-05-11,1324.35,0.0433051936315185,0.00124023480604431,0.00195422349363587,0.000836696122690175,0.00492787713407314,0.00243642424460275,0.00457436537794822,0.00280063638272119,0.00453894339658902,False
2018-05-12,,,,,,,,,,,True
2018-05-13,,,,,,,,,,,True
2018-05-14,1319.85,0.0130036502627946,0.00124512313294764,0.00195717599892191,0.000856982733300118,0.00493032357082554,0.00236666827203278,0.00460222968252037,0.00279997916704744,0.0045400885712535,False
2018-05-15,1295.0,0.0660161996925347,0.00073205549496211,0.00101338857698556,0.000842738921332684,0.00472694061614931,0.00236648548480671,0.00464817493056584,0.00282649893331292,0.00451755380449523,False
2018-05-16,1291.25,0.033319336540021,0.000739708628682423,0.000675352941021404,0.00102671295413577,0.00469951942485496,0.00235871706076125,0.00464411458380444,0.00280495010565058,0.00451132374793558,False
2018-05-17,1289.5,-0.00962055801899673,0.000365065055074462,0.00126760415689452,0.000991454499452916,0.00467874902575782,0.00235873937993518,0.00463841075917054,0.00280805351546711,0.00450933097534569,False
2018-05-18,1288.3,-0.051170084808695,0.000835178834232693,0.000951221621512913,0.0010206979957744,0.00441818340037127,0.00234682378390389,0.00483232920102301,0.0028395267131395,0.00452472270961903,False
2018-05-19,,,,,,,,,,,True
2018-05-20,,,,,,,,,,,True
2018-05-21,1288.35,0.0147452438478479,0.00195422349363587,0.00320413250930232,0.00129956603617187,0.00443139594610611,0.00236104788494776,0.00483355270351365,0.00278956522903294,0.00456000886943369,False
2018-05-22,1293.05,0.00514835194017735,0.00195717599892191,0.0104015577987479,0.00123576545030068,0.00444587601813161,0.0022461160496617,0.00484308388139021,0.00278362996435087,0.00456510663485623,False
2018-05-23,1289.0,0.00412379640436315,0.00101338857698556,0.0103268281309573,0.0012345700377098,0.00444885617367597,0.00224502404431004,0.00511080641507314,0.00278219629045103,0.00463079715179876,False
2018-05-24,1304.85,-0.0612792594287014,0.000675352941021404,0.0129482230882165,0.0010354957916901,0.00414181608221104,0.00224502032086379,0.00505622100914148,0.00282072217301762,0.00460950328646901,False
2018-05-25,1303.5,-0.0223498970223947,0.00126760415689452,0.0126161702787056,0.00137660817844437,0.00402434405141855,0.00231575154762897,0.005051887063779,0.00282712761163449,0.00460342193930002,False
2018-05-26,,,,,,,,,,,True
2018-05-27,,,,,,,,,,,True
2018-05-28,,,,,,,,,,,True
2018-05-29,1295.5,-0.129835569062994,0.000951221621512913,0.00471552146261747,0.00143934434596307,0.00266320527923242,0.00232507451985484,0.00484434429929371,0.00285047121285215,0.00446368887438507,False
2018-05-30,1300.7,0.145885576170448,0.00320413250930232,0.00340948875429403,0.00268483035049226,0.00176062690265164,0.00257654164044833,0.00457273007112111,0.00295927396244851,0.00429875032271054,False
2018-05-31,1305.35,-0.00864054457877412,0.0104015577987479,0.00286943213626723,0.00386038659998615,0.00173408199541107,0.00238859588095459,0.00457281459618445,0.00295861516691543,0.00429741641269656,False
2018-06-01,1294.6,0.124398821614413,0.0103268281309573,0.000912164885083518,0.00386962690929538,0.00104351442139546,0.00236380537040291,0.00436693214550782,0.00272043058917835,0.00424536619902686,False
2018-06-02,,,,,,,,,,,True
2018-06-03,,,,,,,,,,,True
2018-06-04,1295.45,0.0703424925839733,0.0129482230882165,0.000129718497555847,0.00475489281983414,0.00105912407196708,0.00215495059626809,0.00430984720475957,0.00273932492614618,0.00420986857654314,False
2018-06-05,1292.05,0.00687640292954962,0.0126161702787056,0.000207662287859742,0.00492787713407314,0.00107910779139682,0.00220598852240286,0.00434255833898372,0.00273840523967303,0.00421723839820237,False
2018-06-06,1300.1,-0.0065613325843811,0.00471552146261747,0.000186189718333976,0.00493032357082554,0.0010351008431204,0.00218980263030634,0.00494685165657878,0.0024891289742926,0.0042191903848678,False
2018-06-07,1297.25,0.0243712757691178,0.00340948875429403,0.000132644529789821,0.00472694061614931,0.00103574850366499,0.00213767376163841,0.0049450095876351,0.00247953797799786,0.0042212754824564,False
2018-06-08,1298.25,0.00525321556701056,0.00286943213626723,0.000613822168271668,0.00469951942485496,0.00105074389450229,0.0021397447783452,0.00495389903939741,0.00247961647449778,0.00422473120074868,False
2018-06-09,,,,,,,,,,,True
2018-06-10,,,,,,,,,,,True
2018-06-11,1299.6,0.00125221746843368,0.000912164885083518,0.000577586536693023,0.00467874902575782,0.00234095603441645,0.00212131960397251,0.00533291628842575,0.00246928136773342,0.0042361916957218,False
2018-06-12,1298.65,0.0258362490384376,0.000129718497555847,0.0022917978547943,0.00441818340037127,0.00453436793105436,0.00201620094868741,0.0055763180284131,0.0024175328354912,0.00424003461647222,False
2018-06-13,1296.15,-0.00378747791948153,0.000207662287859742,0.00192436167805319,0.00443139594610611,0.00438505813026906,0.00200875317062783,0.00557482703235438,0.00241857550117778,0.00423971786403411,False
2018-06-14,1302.75,0.00173106928486094,0.000186189718333976,0.00202531200296091,0.00444587601813161,0.00582676745788667,0.00201095724621799,0.00559291047366106,0.00241532280118841,0.00424051064358611,False
2018-06-15,1285.25,0.0553181593235438,0.000132644529789821,0.00195872540817761,0.00444885617367597,0.00606528237947759,0.00199815700000269,0.00555408445985867,0.0024186622106985,0.00421729812035582,False
2018-06-16,,,,,,,,,,,True
2018-06-17,,,,,,,,,,,True
2018-06-18,1281.55,0.00705063299757089,0.000613822168271668,0.00200611741186899,0.00414181608221104,0.00603905259852433,0.00201903421508557,0.00555420940385072,0.00241799998968426,0.00422055955408214,False
2018-06-19,1276.15,0.108281070385914,0.000577586536693023,0.00092525414752374,0.00402434405141855,0.0065124402249683,0.00201176507081079,0.00540746680325506,0.00249169751283266,0.00416486557546293,False
2018-06-20,1274.2,0.0241002942177598,0.0022917978547943,0.000994525576677004,0.00266320527923242,0.00681754077085341,0.00208167072898382,0.0054366593685331,0.00248429673720449,0.00416099886530637,False
2018-06-21,1266.15,-0.00336687167085566,0.00192436167805319,0.000740679066634061,0.00176062690265164,0.00705421418098725,0.00207792205250223,0.00543838625378245,0.00248479639297408,0.00416090931904842,False
2018-06-22,1269.15,0.0230236919044258,0.00202531200296091,0.000940526053081317,0.00173408199541107,0.00724927896487221,0.00207537982948202,0.00544221607416514,0.00244336327976949,0.00430691065032925,False
2018-06-23,,,,,,,,,,,True
2018-06-24,,,,,,,,,,,True
2018-06-25,1268.7,0.0725843104993097,0.00195872540817761,0.00493328261310126,0.00104351442139546,0.00739962863940863,0.00205922024145158,0.00551173229657537,0.00246856034404422,0.00426163036121731,False
2018-06-26,1260.3,-0.00037045503491769,0.00200611741186899,0.00940097385511361,0.00105912407196708,0.00747450694002998,0.00211243431393103,0.00551388859628055,0.00246830959843318,0.00426164852276905,False
2018-06-27,1254.6,0.0416127751409023,0.00092525414752374,0.00996302979697801,0.00107910779139682,0.00770408982967112,0.0021134978375968,0.00565198868144056,0.00230781463642206,0.00424797251059832,False
2018-06-28,1251.55,0.0222550438901077,0.000994525576677004,0.0170204936936302,0.0010351008431204,0.00840567739000009,0.0020719362685907,0.00564845892478903,0.00230873829174483,0.00426853772798365,False
2018-06-29,1250.45,0.000551583406920897,0.000740679066634061,0.0176554172281043,0.00103574850366499,0.00852736400138287,0.00207082549884376,0.00564861582290887,0.00230461694885678,0.00426861818136134,False
2018-06-30,,,,,,,,,,,True
2018-07-01,,,,,,,,,,,True
2018-07-02,1247.8,0.168210076247367,0.000940526053081317,0.0138978016165035,0.00105074389450229,0.00773132980551306,0.00206735520516823,0.00518647110578716,0.0024737685916137,0.0040746504760939,False
2018-07-03,1251.75,0.218668934597053,0.00493328261310126,0.00801445390504779,0.00234095603441645,0.00474155621779347,0.0024448373977861,0.00484118028148907,0.00281164062870034,0.0036618239283086,False
2018-07-04,1255.65,0.0217494210496364,0.00940097385511361,0.00826177298101794,0.00453436793105436,0.00520912150010803,0.00308802080917339,0.00483211324814071,0.00280871797461324,0.00365635425224949,False
